protein_ac,drug_id
P0C264,DB07138
P0C264,DB07159
P0C264,DB08094
P0C264,DB08142
P0C264,DB08568
P0C264,DB08865
P0C264,DB08877
P0C264,DB08916
P0C264,DB09079
P0C264,DB11526
P0C264,DB11663
P0C264,DB11689
P0C264,DB11828
P0C264,DB11829
P0C264,DB11958
P0C264,DB12307
P0C264,DB12429
P0C264,DB12500
P0C264,DB12745
P0C264,DB13061
P0DJD9,DB00932
P0DJD9,DB06930
P0DMM9,DB00368
P0DMM9,DB00841
P0DMM9,DB00988
P0DMM9,DB01001
P0DMM9,DB04417
P0DMM9,DB11958
P0DMS8,DB00393
P0DMS8,DB00622
P0DMS8,DB01054
P0DMS8,DB01645
P0DMS8,DB04954
P0DMS8,DB05009
P0DMS8,DB06732
P0DMS8,DB11399
P0DMS8,DB11681
P0DMS8,DB12206
P0DMS8,DB12306
P0DMS8,DB12443
P0DMS8,DB14766
P0DMS9,DB00277
P0DP23,DB00831
P0DP23,DB01069
P10070,DB08036
P10145,DB00328
P10145,DB00500
P10145,DB00586
P10153,DB03186
P10253,DB04545
P10253,DB06742
P10253,DB14872
P10275,DB00140
P10275,DB00170
P10275,DB00679
P10275,DB00831
P10275,DB00975
P10275,DB01063
P10275,DB01103
P10275,DB01406
P10275,DB01608
P10275,DB01614
P10275,DB02546
P10275,DB03467
P10275,DB04216
P10275,DB06973
P10275,DB07447
P10275,DB07717
P10275,DB07795
P10275,DB08035
P10275,DB08088
P10275,DB08461
P10275,DB11841
P10275,DB12253
P10275,DB12306
P10275,DB13936
P10275,DB14013
P10275,DB14014
P10275,DB14976
P10275,DB15023
P10275,DB15138
P10275,DB15584
P10276,DB00162
P10276,DB02258
P10276,DB03466
P10276,DB08121
P10276,DB12808
P10276,DB14013
P10276,DB14014
P10323,DB00742
P10323,DB01638
P10323,DB01775
P10323,DB03911
P10323,DB04551
P10323,DB09462
P10323,DB13178
P10398,DB00398
P10398,DB08912
P10415,DB00352
P10415,DB00997
P10415,DB01229
P10415,DB08936
P10415,DB15584
P10586,DB02072
P10586,DB02827
P10586,DB03670
P10586,DB04088
P10586,DB13499
P10586,DB14094
P10586,DB15579
P10588,DB14013
P10588,DB14014
P10589,DB14013
P10589,DB14014
P10589,DB14943
P10619,DB00188
P10619,DB00677
P10619,DB04459
P10619,DB08889
P10619,DB08934
P10619,DB12107
P10619,DB15206
P10620,DB11831
P10632,DB00175
P10632,DB00177
P10632,DB00199
P10632,DB00201
P10632,DB00208
P10632,DB00238
P10632,DB00252
P10632,DB00257
P10632,DB00270
P10632,DB00275
P10632,DB00313
P10632,DB00316
P10632,DB00328
P10632,DB00334
P10632,DB00381
P10632,DB00382
P10632,DB00439
P10632,DB00440
P10632,DB00448
P10632,DB00455
P10632,DB00458
P10632,DB00482
P10632,DB00499
P10632,DB00502
P10632,DB00503
P10632,DB00518
P10632,DB00549
P10632,DB00564
P10632,DB00586
P10632,DB00622
P10632,DB00625
P10632,DB00641
P10632,DB00682
P10632,DB00695
P10632,DB00758
P10632,DB00834
P10632,DB00843
P10632,DB00977
P10632,DB00990
P10632,DB01015
P10632,DB01026
P10632,DB01035
P10632,DB01045
P10632,DB01076
P10632,DB01098
P10632,DB01100
P10632,DB01137
P10632,DB01173
P10632,DB01174
P10632,DB01229
P10632,DB01244
P10632,DB01406
P10632,DB01424
P10632,DB04828
P10632,DB04831
P10632,DB06603
P10632,DB06729
P10632,DB07149
P10632,DB07670
P10632,DB11717
P10632,DB11721
P10632,DB11878
P10632,DB11951
P10632,DB11978
P10632,DB12066
P10632,DB12253
P10632,DB12319
P10632,DB12462
P10632,DB12573
P10632,DB12973
P10632,DB14795
P10632,DB14799
P10632,DB14950
P10632,DB14961
P10632,DB14975
P10632,DB15291
P10632,DB15358
P10632,DB15450
P10632,DB15456
P10635,DB00007
P10635,DB00145
P10635,DB00149
P10635,DB00180
P10635,DB00191
P10635,DB00195
P10635,DB00196
P10635,DB00197
P10635,DB00204
P10635,DB00207
P10635,DB00211
P10635,DB00214
P10635,DB00227
P10635,DB00233
P10635,DB00250
P10635,DB00255
P10635,DB00262
P10635,DB00270
P10635,DB00277
P10635,DB00279
P10635,DB00282
P10635,DB00283
P10635,DB00291
P10635,DB00305
P10635,DB00322
P10635,DB00327
P10635,DB00332
P10635,DB00333
P10635,DB00338
P10635,DB00339
P10635,DB00343
P10635,DB00350
P10635,DB00355
P10635,DB00362
P10635,DB00379
P10635,DB00389
P10635,DB00391
P10635,DB00393
P10635,DB00396
P10635,DB00401
P10635,DB00409
P10635,DB00422
P10635,DB00423
P10635,DB00425
P10635,DB00433
P10635,DB00437
P10635,DB00438
P10635,DB00440
P10635,DB00448
P10635,DB00454
P10635,DB00455
P10635,DB00471
P10635,DB00481
P10635,DB00482
P10635,DB00489
P10635,DB00490
P10635,DB00495
P10635,DB00518
P10635,DB00531
P10635,DB00537
P10635,DB00545
P10635,DB00550
P10635,DB00554
P10635,DB00555
P10635,DB00557
P10635,DB00559
P10635,DB00563
P10635,DB00598
P10635,DB00605
P10635,DB00608
P10635,DB00610
P10635,DB00624
P10635,DB00627
P10635,DB00635
P10635,DB00636
P10635,DB00649
P10635,DB00665
P10635,DB00672
P10635,DB00678
P10635,DB00679
P10635,DB00698
P10635,DB00731
P10635,DB00737
P10635,DB00744
P10635,DB00755
P10635,DB00757
P10635,DB00758
P10635,DB00759
P10635,DB00760
P10635,DB00765
P10635,DB00766
P10635,DB00770
P10635,DB00773
P10635,DB00780
P10635,DB00783
P10635,DB00784
P10635,DB00795
P10635,DB00812
P10635,DB00813
P10635,DB00822
P10635,DB00836
P10635,DB00844
P10635,DB00850
P10635,DB00851
P10635,DB00857
P10635,DB00863
P10635,DB00872
P10635,DB00874
P10635,DB00884
P10635,DB00900
P10635,DB00904
P10635,DB00914
P10635,DB00925
P10635,DB00934
P10635,DB00945
P10635,DB00946
P10635,DB00949
P10635,DB00951
P10635,DB00956
P10635,DB00961
P10635,DB00963
P10635,DB00966
P10635,DB00968
P10635,DB00969
P10635,DB00970
P10635,DB00972
P10635,DB00987
P10635,DB00990
P10635,DB00993
P10635,DB00997
P10635,DB01003
P10635,DB01008
P10635,DB01015
P10635,DB01017
P10635,DB01033
P10635,DB01035
P10635,DB01037
P10635,DB01039
P10635,DB01045
P10635,DB01059
P10635,DB01060
P10635,DB01062
P10635,DB01072
P10635,DB01075
P10635,DB01077
P10635,DB01114
P10635,DB01149
P10635,DB01151
P10635,DB01156
P10635,DB01162
P10635,DB01165
P10635,DB01166
P10635,DB01174
P10635,DB01182
P10635,DB01192
P10635,DB01204
P10635,DB01211
P10635,DB01216
P10635,DB01219
P10635,DB01222
P10635,DB01234
P10635,DB01238
P10635,DB01299
P10635,DB01329
P10635,DB01357
P10635,DB01577
P10635,DB02424
P10635,DB03044
P10635,DB03585
P10635,DB04573
P10635,DB04665
P10635,DB04743
P10635,DB04818
P10635,DB04821
P10635,DB04841
P10635,DB04872
P10635,DB04896
P10635,DB05022
P10635,DB05532
P10635,DB05562
P10635,DB05676
P10635,DB05695
P10635,DB06188
P10635,DB06203
P10635,DB06311
P10635,DB06346
P10635,DB06518
P10635,DB06691
P10635,DB06817
P10635,DB06962
P10635,DB06985
P10635,DB06991
P10635,DB07059
P10635,DB07138
P10635,DB07149
P10635,DB07174
P10635,DB07234
P10635,DB07405
P10635,DB07474
P10635,DB07517
P10635,DB07609
P10635,DB07617
P10635,DB07642
P10635,DB07835
P10635,DB07856
P10635,DB08051
P10635,DB08162
P10635,DB08424
P10635,DB08893
P10635,DB08934
P10635,DB09030
P10635,DB09031
P10635,DB09065
P10635,DB11399
P10635,DB11658
P10635,DB11663
P10635,DB11671
P10635,DB11717
P10635,DB11757
P10635,DB11760
P10635,DB11779
P10635,DB11798
P10635,DB11804
P10635,DB11837
P10635,DB11864
P10635,DB11900
P10635,DB11903
P10635,DB11910
P10635,DB11934
P10635,DB11946
P10635,DB11951
P10635,DB11956
P10635,DB11978
P10635,DB11982
P10635,DB11989
P10635,DB12011
P10635,DB12012
P10635,DB12059
P10635,DB12066
P10635,DB12113
P10635,DB12121
P10635,DB12138
P10635,DB12179
P10635,DB12183
P10635,DB12196
P10635,DB12203
P10635,DB12206
P10635,DB12253
P10635,DB12270
P10635,DB12318
P10635,DB12345
P10635,DB12357
P10635,DB12395
P10635,DB12402
P10635,DB12433
P10635,DB12451
P10635,DB12457
P10635,DB12462
P10635,DB12523
P10635,DB12524
P10635,DB12526
P10635,DB12567
P10635,DB12597
P10635,DB12625
P10635,DB12696
P10635,DB12752
P10635,DB12796
P10635,DB12804
P10635,DB12819
P10635,DB12875
P10635,DB12889
P10635,DB12929
P10635,DB12960
P10635,DB12973
P10635,DB13036
P10635,DB13066
P10635,DB13089
P10635,DB13179
P10635,DB13552
P10635,DB13679
P10635,DB13722
P10635,DB13876
P10635,DB13978
P10635,DB14038
P10635,DB14094
P10635,DB14766
P10635,DB14785
P10635,DB14795
P10635,DB14799
P10635,DB14845
P10635,DB14875
P10635,DB14894
P10635,DB14949
P10635,DB14961
P10635,DB14975
P10635,DB14998
P10635,DB15068
P10635,DB15197
P10635,DB15291
P10635,DB15323
P10635,DB15358
P10635,DB15399
P10635,DB15408
P10635,DB15450
P10635,DB15456
P10635,DB15490
P10635,DB15581
P10635,DB15669
P10636,DB00448
P10636,DB08167
P10636,DB12039
P10636,DB12116
P10636,DB13174
P10696,DB02709
P10721,DB01809
P10721,DB03285
P10721,DB06803
P10721,DB06896
P10721,DB06944
P10721,DB07149
P10721,DB07235
P10721,DB07266
P10721,DB07274
P10721,DB07307
P10721,DB07326
P10721,DB07514
P10721,DB07835
P10721,DB08339
P10721,DB08351
P10721,DB08577
P10721,DB09330
P10721,DB11363
P10721,DB11741
P10721,DB11747
P10721,DB11778
P10721,DB11832
P10721,DB11986
P10721,DB12369
P10721,DB12411
P10721,DB12686
P10721,DB13019
P10721,DB14943
P10721,DB15068
P10721,DB15110
P10721,DB15186
P10747,DB03644
P10826,DB02258
P10826,DB03466
P10826,DB11806
P10826,DB12808
P10826,DB14013
P10826,DB14014
P10827,DB00834
P10827,DB01118
P10827,DB08121
P10827,DB14013
P10827,DB14014
P10827,DB15137
P10828,DB00834
P10828,DB01118
P10828,DB03181
P10828,DB04480
P10828,DB14013
P10828,DB14014
P10828,DB15137
P10997,DB00759
P11086,DB02464
P11086,DB07739
P11086,DB07798
P11137,DB01672
P11137,DB07901
P11137,DB11157
P11137,DB12610
P11142,DB12991
P11150,DB06281
P11166,DB00166
P11166,DB01852
P11166,DB02587
P11166,DB06292
P11166,DB07810
P11172,DB03403
P11172,DB03685
P11216,DB01642
P11216,DB02100
P11216,DB02964
P11216,DB03859
P11216,DB04046
P11229,DB00184
P11229,DB00342
P11229,DB00408
P11229,DB00477
P11229,DB00496
P11229,DB00805
P11229,DB00810
P11229,DB00972
P11229,DB00981
P11229,DB01036
P11229,DB01446
P11229,DB01591
P11229,DB06016
P11229,DB06153
P11229,DB06288
P11229,DB06652
P11229,DB06709
P11229,DB08801
P11229,DB11186
P11229,DB11399
P11229,DB11742
P11229,DB11804
P11229,DB12206
P11229,DB12306
P11229,DB12523
P11229,DB13262
P11229,DB13520
P11309,DB00173
P11309,DB00679
P11309,DB01239
P11309,DB01782
P11309,DB01809
P11309,DB02052
P11309,DB02116
P11309,DB02352
P11309,DB02567
P11309,DB02833
P11309,DB03365
P11309,DB03693
P11309,DB04367
P11309,DB04462
P11309,DB04604
P11309,DB04849
P11309,DB04868
P11309,DB05552
P11309,DB06314
P11309,DB06486
P11309,DB06626
P11309,DB06999
P11309,DB07101
P11309,DB07126
P11309,DB07159
P11309,DB07335
P11309,DB07496
P11309,DB07715
P11309,DB07728
P11309,DB07731
P11309,DB07835
P11309,DB07854
P11309,DB07856
P11309,DB08052
P11309,DB08053
P11309,DB08054
P11309,DB08059
P11309,DB08094
P11309,DB08142
P11309,DB08230
P11309,DB08294
P11309,DB08300
P11309,DB08399
P11309,DB08473
P11309,DB08568
P11309,DB08708
P11309,DB08780
P11309,DB08865
P11309,DB08877
P11309,DB08916
P11309,DB09079
P11309,DB09330
P11309,DB11447
P11309,DB11526
P11309,DB11663
P11309,DB11689
P11309,DB11828
P11309,DB11958
P11309,DB11986
P11309,DB12064
P11309,DB12072
P11309,DB12302
P11309,DB12307
P11309,DB12357
P11309,DB12369
P11309,DB12500
P11309,DB12610
P11309,DB12745
P11309,DB12966
P11309,DB13875
P11309,DB14008
P11309,DB15110
P11309,DB15186
P11362,DB01229
P11362,DB03285
P11362,DB03365
P11362,DB04186
P11362,DB04849
P11362,DB04868
P11362,DB05552
P11362,DB06314
P11362,DB06486
P11362,DB06616
P11362,DB06626
P11362,DB06803
P11362,DB06944
P11362,DB06999
P11362,DB07149
P11362,DB07159
P11362,DB07249
P11362,DB07335
P11362,DB07398
P11362,DB07525
P11362,DB07731
P11362,DB07835
P11362,DB07854
P11362,DB07856
P11362,DB07959
P11362,DB08052
P11362,DB08053
P11362,DB08054
P11362,DB08073
P11362,DB08094
P11362,DB08142
P11362,DB08144
P11362,DB08300
P11362,DB08568
P11362,DB08780
P11362,DB08875
P11362,DB08877
P11362,DB08916
P11362,DB09073
P11362,DB09330
P11362,DB11526
P11362,DB11663
P11362,DB11689
P11362,DB11694
P11362,DB11778
P11362,DB11805
P11362,DB11828
P11362,DB11986
P11362,DB12302
P11362,DB12307
P11362,DB12429
P11362,DB12500
P11362,DB12610
P11362,DB12686
P11362,DB12745
P11362,DB13022
P11362,DB14680
P11362,DB14943
P11362,DB15110
P11362,DB15186
P11387,DB00206
P11387,DB00811
P11387,DB03796
P11387,DB04216
P11387,DB04224
P11387,DB05022
P11387,DB06721
P11387,DB06749
P11387,DB07795
P11387,DB08036
P11387,DB08159
P11387,DB12222
P11387,DB12480
P11387,DB12549
P11387,DB12622
P11387,DB12804
P11387,DB13182
P11387,DB14815
P11388,DB00127
P11388,DB00218
P11388,DB00675
P11388,DB00746
P11388,DB01155
P11388,DB01204
P11388,DB01698
P11388,DB02546
P11388,DB03566
P11388,DB04942
P11388,DB06749
P11388,DB07776
P11388,DB07810
P11388,DB11830
P11388,DB11948
P11388,DB12480
P11388,DB12804
P11388,DB13182
P11388,DB14086
P11388,DB14815
P11413,DB02789
P11413,DB05107
P11413,DB11859
P11413,DB12972
P11473,DB00146
P11473,DB01436
P11473,DB02546
P11473,DB08828
P11473,DB14013
P11473,DB14014
P11474,DB00675
P11474,DB00834
P11474,DB01645
P11474,DB01852
P11474,DB12719
P11474,DB14013
P11474,DB14014
P11509,DB00182
P11509,DB00363
P11509,DB01234
P11509,DB02520
P11509,DB02701
P11509,DB02757
P11509,DB04325
P11509,DB06603
P11509,DB06732
P11509,DB07453
P11509,DB11910
P11509,DB12066
P11509,DB12345
P11509,DB12457
P11509,DB15456
P11509,DB15581
P11511,DB00132
P11511,DB00159
P11511,DB00196
P11511,DB00257
P11511,DB00292
P11511,DB00655
P11511,DB01065
P11511,DB01110
P11511,DB01263
P11511,DB01437
P11511,DB01485
P11511,DB01541
P11511,DB02375
P11511,DB02839
P11511,DB03285
P11511,DB03601
P11511,DB03756
P11511,DB03946
P11511,DB04242
P11511,DB04557
P11511,DB04743
P11511,DB07795
P11511,DB08228
P11511,DB08369
P11511,DB08744
P11511,DB11085
P11511,DB12007
P11511,DB13182
P11511,DB14104
P11597,DB03203
P11712,DB00007
P11712,DB00145
P11712,DB00149
P11712,DB00180
P11712,DB00191
P11712,DB00197
P11712,DB00204
P11712,DB00205
P11712,DB00207
P11712,DB00211
P11712,DB00214
P11712,DB00227
P11712,DB00233
P11712,DB00255
P11712,DB00259
P11712,DB00262
P11712,DB00264
P11712,DB00270
P11712,DB00276
P11712,DB00277
P11712,DB00279
P11712,DB00282
P11712,DB00283
P11712,DB00285
P11712,DB00295
P11712,DB00305
P11712,DB00321
P11712,DB00322
P11712,DB00327
P11712,DB00332
P11712,DB00339
P11712,DB00343
P11712,DB00350
P11712,DB00355
P11712,DB00359
P11712,DB00362
P11712,DB00389
P11712,DB00391
P11712,DB00393
P11712,DB00401
P11712,DB00409
P11712,DB00423
P11712,DB00433
P11712,DB00437
P11712,DB00438
P11712,DB00440
P11712,DB00448
P11712,DB00454
P11712,DB00455
P11712,DB00471
P11712,DB00481
P11712,DB00489
P11712,DB00490
P11712,DB00495
P11712,DB00518
P11712,DB00531
P11712,DB00537
P11712,DB00545
P11712,DB00550
P11712,DB00554
P11712,DB00555
P11712,DB00557
P11712,DB00563
P11712,DB00582
P11712,DB00598
P11712,DB00605
P11712,DB00608
P11712,DB00610
P11712,DB00621
P11712,DB00624
P11712,DB00627
P11712,DB00635
P11712,DB00636
P11712,DB00649
P11712,DB00665
P11712,DB00672
P11712,DB00698
P11712,DB00712
P11712,DB00730
P11712,DB00731
P11712,DB00737
P11712,DB00744
P11712,DB00745
P11712,DB00755
P11712,DB00758
P11712,DB00759
P11712,DB00760
P11712,DB00763
P11712,DB00765
P11712,DB00766
P11712,DB00770
P11712,DB00773
P11712,DB00780
P11712,DB00783
P11712,DB00795
P11712,DB00822
P11712,DB00834
P11712,DB00844
P11712,DB00850
P11712,DB00851
P11712,DB00863
P11712,DB00872
P11712,DB00874
P11712,DB00876
P11712,DB00884
P11712,DB00900
P11712,DB00925
P11712,DB00934
P11712,DB00945
P11712,DB00949
P11712,DB00951
P11712,DB00956
P11712,DB00961
P11712,DB00963
P11712,DB00968
P11712,DB00969
P11712,DB00970
P11712,DB00987
P11712,DB00990
P11712,DB00993
P11712,DB00997
P11712,DB01003
P11712,DB01008
P11712,DB01017
P11712,DB01029
P11712,DB01033
P11712,DB01035
P11712,DB01037
P11712,DB01039
P11712,DB01059
P11712,DB01060
P11712,DB01062
P11712,DB01074
P11712,DB01075
P11712,DB01077
P11712,DB01100
P11712,DB01101
P11712,DB01120
P11712,DB01138
P11712,DB01149
P11712,DB01162
P11712,DB01165
P11712,DB01166
P11712,DB01192
P11712,DB01211
P11712,DB01216
P11712,DB01219
P11712,DB01222
P11712,DB01233
P11712,DB01234
P11712,DB01299
P11712,DB01329
P11712,DB01357
P11712,DB01388
P11712,DB01577
P11712,DB01582
P11712,DB01852
P11712,DB02266
P11712,DB02424
P11712,DB02546
P11712,DB03044
P11712,DB03585
P11712,DB04573
P11712,DB04665
P11712,DB04743
P11712,DB04818
P11712,DB04841
P11712,DB04872
P11712,DB05532
P11712,DB05562
P11712,DB05676
P11712,DB06188
P11712,DB06203
P11712,DB06306
P11712,DB06345
P11712,DB06346
P11712,DB06518
P11712,DB06603
P11712,DB06691
P11712,DB06817
P11712,DB06962
P11712,DB06985
P11712,DB06991
P11712,DB07059
P11712,DB07138
P11712,DB07149
P11712,DB07174
P11712,DB07234
P11712,DB07474
P11712,DB07517
P11712,DB07609
P11712,DB07617
P11712,DB07642
P11712,DB07670
P11712,DB07856
P11712,DB08051
P11712,DB08382
P11712,DB08424
P11712,DB08820
P11712,DB08828
P11712,DB08889
P11712,DB08934
P11712,DB09030
P11712,DB09031
P11712,DB09065
P11712,DB09216
P11712,DB11399
P11712,DB11611
P11712,DB11658
P11712,DB11663
P11712,DB11671
P11712,DB11717
P11712,DB11721
P11712,DB11757
P11712,DB11760
P11712,DB11779
P11712,DB11804
P11712,DB11837
P11712,DB11878
P11712,DB11900
P11712,DB11903
P11712,DB11910
P11712,DB11934
P11712,DB11946
P11712,DB11951
P11712,DB11956
P11712,DB11978
P11712,DB11982
P11712,DB11989
P11712,DB12011
P11712,DB12059
P11712,DB12113
P11712,DB12121
P11712,DB12138
P11712,DB12183
P11712,DB12203
P11712,DB12206
P11712,DB12253
P11712,DB12270
P11712,DB12318
P11712,DB12357
P11712,DB12402
P11712,DB12433
P11712,DB12442
P11712,DB12451
P11712,DB12457
P11712,DB12462
P11712,DB12524
P11712,DB12526
P11712,DB12567
P11712,DB12597
P11712,DB12625
P11712,DB12696
P11712,DB12796
P11712,DB12806
P11712,DB12819
P11712,DB12889
P11712,DB12897
P11712,DB12929
P11712,DB12960
P11712,DB12973
P11712,DB13036
P11712,DB13055
P11712,DB13089
P11712,DB13179
P11712,DB13722
P11712,DB13762
P11712,DB13919
P11712,DB13978
P11712,DB14055
P11712,DB14061
P11712,DB14094
P11712,DB14766
P11712,DB14785
P11712,DB14795
P11712,DB14799
P11712,DB14845
P11712,DB14856
P11712,DB14875
P11712,DB14894
P11712,DB14949
P11712,DB14961
P11712,DB14975
P11712,DB14998
P11712,DB15068
P11712,DB15197
P11712,DB15291
P11712,DB15323
P11712,DB15358
P11712,DB15399
P11712,DB15408
P11712,DB15450
P11712,DB15456
P11712,DB15490
P11712,DB15581
P11712,DB15669
P11766,DB12206
P11802,DB02091
P11802,DB02538
P11802,DB02915
P11802,DB04006
P11802,DB04014
P11802,DB04407
P11802,DB04518
P11802,DB04608
P11802,DB06932
P11802,DB06944
P11802,DB07126
P11802,DB07149
P11802,DB07164
P11802,DB07220
P11802,DB07334
P11802,DB07790
P11802,DB08683
P11802,DB09063
P11802,DB11913
P11802,DB12021
P11926,DB00129
P11926,DB01645
P11926,DB02709
P11926,DB03856
P11926,DB06445
P12004,DB00279
P12004,DB00451
P12004,DB03604
P12004,DB12629
P12104,DB00396
P12104,DB00712
P12104,DB00939
P12104,DB01393
P12104,DB03851
P12104,DB08604
P12104,DB13873
P12268,DB00640
P12268,DB02546
P12268,DB13243
P12314,DB07149
P12314,DB12064
P12314,DB15110
P12319,DB00716
P12644,DB08597
P12821,DB00125
P12821,DB00128
P12821,DB00178
P12821,DB00220
P12821,DB00492
P12821,DB00519
P12821,DB00542
P12821,DB00678
P12821,DB00790
P12821,DB00932
P12821,DB00974
P12821,DB00999
P12821,DB01261
P12821,DB02546
P12821,DB04027
P12821,DB04310
P12821,DB04368
P12821,DB07290
P12821,DB08846
P12821,DB11263
P12821,DB11783
P12821,DB11808
P12821,DB12116
P12821,DB12149
P12821,DB12160
P12821,DB13132
P12821,DB13166
P12821,DB14207
P12931,DB00131
P12931,DB00866
P12931,DB00987
P12931,DB01229
P12931,DB01427
P12931,DB01773
P12931,DB01908
P12931,DB01962
P12931,DB02175
P12931,DB02432
P12931,DB02762
P12931,DB02908
P12931,DB03078
P12931,DB03104
P12931,DB03268
P12931,DB03285
P12931,DB03525
P12931,DB03902
P12931,DB04186
P12931,DB04214
P12931,DB04272
P12931,DB04608
P12931,DB04739
P12931,DB04849
P12931,DB05075
P12931,DB05552
P12931,DB06314
P12931,DB06626
P12931,DB06932
P12931,DB06999
P12931,DB07078
P12931,DB07159
P12931,DB07167
P12931,DB07194
P12931,DB07234
P12931,DB07253
P12931,DB07264
P12931,DB07265
P12931,DB07266
P12931,DB07326
P12931,DB07334
P12931,DB07514
P12931,DB07528
P12931,DB07537
P12931,DB07731
P12931,DB07832
P12931,DB07835
P12931,DB07854
P12931,DB07856
P12931,DB08142
P12931,DB08148
P12931,DB08399
P12931,DB08780
P12931,DB08875
P12931,DB08877
P12931,DB09063
P12931,DB09330
P12931,DB09394
P12931,DB11526
P12931,DB11663
P12931,DB11689
P12931,DB11737
P12931,DB11775
P12931,DB11828
P12931,DB11958
P12931,DB11963
P12931,DB12029
P12931,DB12064
P12931,DB12174
P12931,DB12241
P12931,DB12270
P12931,DB12302
P12931,DB12307
P12931,DB12411
P12931,DB12429
P12931,DB12500
P12931,DB12610
P12931,DB12745
P12931,DB12903
P12931,DB14680
P12931,DB14943
P12931,DB15186
P12931,DB15246
P12931,DB15291
P12955,DB00855
P12955,DB04092
P13051,DB07760
P13056,DB14013
P13056,DB14014
P13497,DB03880
P13500,DB04707
P13500,DB08162
P13500,DB08756
P13569,DB01016
P13569,DB02546
P13569,DB02587
P13569,DB04297
P13569,DB11841
P13631,DB02258
P13631,DB03466
P13631,DB05076
P13631,DB12808
P13631,DB14013
P13631,DB14014
P13674,DB00126
P13674,DB08845
P13674,DB09140
P13726,DB11672
P13726,DB12093
P13726,DB12480
P13866,DB11824
P13866,DB12214
P13866,DB12236
P13866,DB15335
P13945,DB01446
P13945,DB12306
P14060,DB01216
P14061,DB03285
P14061,DB11672
P14061,DB13640
P14061,DB14128
P14061,DB14875
P14091,DB00188
P14091,DB00932
P14091,DB11956
P14091,DB12416
P14091,DB15638
P14151,DB01672
P14151,DB03946
P14151,DB06197
P14151,DB15581
P14174,DB08335
P14174,DB12233
P14207,DB12769
P14324,DB00227
P14410,DB00419
P14410,DB00491
P14410,DB02120
P14410,DB05018
P14410,DB14872
P14416,DB00321
P14416,DB00370
P14416,DB00434
P14416,DB00549
P14416,DB00557
P14416,DB00623
P14416,DB00668
P14416,DB00669
P14416,DB00679
P14416,DB00800
P14416,DB00875
P14416,DB00934
P14416,DB01239
P14416,DB01267
P14416,DB01446
P14416,DB03128
P14416,DB04873
P14416,DB04946
P14416,DB05039
P14416,DB05562
P14416,DB06153
P14416,DB06454
P14416,DB06618
P14416,DB06684
P14416,DB08061
P14416,DB08815
P14416,DB08954
P14416,DB11160
P14416,DB11376
P14416,DB11399
P14416,DB11649
P14416,DB11725
P14416,DB11742
P14416,DB12206
P14416,DB12306
P14416,DB12465
P14416,DB12579
P14416,DB12680
P14416,DB12779
P14416,DB12833
P14416,DB12867
P14416,DB13273
P14416,DB13520
P14416,DB14795
P14550,DB00313
P14550,DB02132
P14550,DB07063
P14550,DB07715
P14550,DB08084
P14555,DB00744
P14555,DB03424
P14555,DB03565
P14555,DB11250
P14555,DB13171
P14616,DB02567
P14616,DB04849
P14616,DB04868
P14616,DB05524
P14616,DB05552
P14616,DB06195
P14616,DB06314
P14616,DB06486
P14616,DB06616
P14616,DB06626
P14616,DB06999
P14616,DB07159
P14616,DB07335
P14616,DB07731
P14616,DB07835
P14616,DB08052
P14616,DB08053
P14616,DB08054
P14616,DB08073
P14616,DB08094
P14616,DB08142
P14616,DB08300
P14616,DB08568
P14616,DB08865
P14616,DB08877
P14616,DB08916
P14616,DB09079
P14616,DB11526
P14616,DB11663
P14616,DB11689
P14616,DB11828
P14616,DB11958
P14616,DB12302
P14616,DB12307
P14616,DB12429
P14616,DB12500
P14616,DB12745
P14616,DB15186
P14618,DB13863
P14625,DB00171
P14625,DB12359
P14625,DB12638
P14635,DB06195
P14672,DB06292
P14679,DB00120
P14679,DB00988
P14679,DB01235
P14679,DB01698
P14679,DB01880
P14679,DB03467
P14679,DB03601
