drug_id,entrez_id
DB08172,1723
DB08173,2159
DB08174,2159
DB08175,10062
DB08175,10499
DB08175,6257
DB08176,4129
DB08178,1017
DB08178,890
DB08179,2739
DB08180,2339
DB08180,5229
DB08182,1017
DB08182,890
DB08184,5644
DB08186,8850
DB08187,2147
DB08190,4835
DB08191,6446
DB08192,6714
DB08194,3320
DB08195,1520
DB08197,3320
DB08198,3832
DB08200,590
DB08201,590
DB08202,760
DB08203,200895
DB08208,5604
DB08210,2645
DB08213,836
DB08214,4843
DB08217,1048
DB08217,1977
DB08218,1017
DB08218,890
DB08219,1017
DB08219,890
DB08220,8648
DB08220,9971
DB08221,7010
DB08222,1208
DB08222,5406
DB08224,1066
DB08228,4835
DB08229,836
DB08230,5292
DB08231,10455
DB08231,2280
DB08231,23643
DB08231,25
DB08231,27095
DB08231,2760
DB08231,2978
DB08231,3172
DB08231,3630
DB08231,375
DB08231,382
DB08231,5465
DB08231,5530
DB08231,5534
DB08231,5566
DB08231,5569
DB08231,5817
DB08231,5957
DB08231,7099
DB08231,801
DB08231,8648
DB08232,2152
DB08232,2155
DB08233,1017
DB08233,890
DB08234,1719
DB08235,10092
DB08235,10093
DB08235,10094
DB08235,10095
DB08235,10096
DB08235,10097
DB08235,10109
DB08236,10092
DB08236,10093
DB08236,10094
DB08236,10095
DB08236,10096
DB08236,10097
DB08236,10109
DB08237,51426
DB08238,2246
DB08239,3832
DB08240,226
DB08241,1017
DB08241,890
DB08242,1432
DB08244,3832
DB08246,3832
DB08247,1017
DB08248,1017
DB08248,890
DB08249,1723
DB08250,3832
DB08251,836
DB08254,2147
DB08254,5644
DB08256,2053
DB08257,2053
DB08258,2053
DB08259,2053
DB08262,3039
DB08262,3043
DB08263,55662
DB08270,1513
DB08271,4314
DB08271,4319
DB08271,4321
DB08271,9313
DB08276,79784
DB08277,3290
DB08280,3290
DB08283,2629
DB08285,1017
DB08285,890
DB08287,1513
DB08289,
DB08291,8850
DB08292,3326
DB08293,3326
DB08296,
DB08299,5141
DB08299,5142
DB08299,5144
DB08300,5294
DB08301,760
DB08302,5468
DB08303,2891
DB08304,2891
DB08305,2891
DB08309,1017
DB08309,890
DB08312,1017
DB08313,27306
DB08320,10499
DB08320,2099
DB08321,4124
DB08322,5837
DB08323,
DB08325,10461
DB08325,53944
DB08326,23205
DB08329,760
DB08330,10975
DB08330,1537
DB08330,27089
DB08330,29796
DB08330,4519
DB08330,7381
DB08330,7384
DB08330,7385
DB08330,7386
DB08330,7388
DB08332,
DB08333,4282
DB08334,4282
DB08335,4282
DB08338,1457
DB08339,25
DB08340,1457
DB08341,2185
DB08342,122553
DB08342,126003
DB08342,27095
DB08342,51399
DB08342,58485
DB08342,79090
DB08345,1457
DB08346,3326
DB08347,153
DB08348,10039
DB08348,165631
DB08348,1938
DB08349,1432
DB08350,25
DB08351,1432
DB08352,1432
DB08353,1457
DB08354,1457
DB08355,1017
DB08355,890
DB08356,5166
DB08357,43
DB08358,7867
DB08358,9261
DB08360,1457
DB08361,6850
DB08362,1457
DB08363,7157
DB08365,7465
DB08368,1357
DB08369,1555
DB08370,2950
DB08371,5770
DB08371,8565
DB08373,7356
DB08374,1504
DB08377,
DB08378,10627
DB08378,140465
DB08378,4625
DB08382,1803
DB08383,10846
DB08384,10846
DB08385,2166
DB08386,10846
DB08387,10846
DB08388,4322
DB08389,10846
DB08391,10846
DB08392,1111
DB08393,1111
DB08394,
DB08395,1432
DB08396,
DB08397,5770
DB08398,10499
DB08398,2099
DB08399,498
DB08399,506
DB08399,509
DB08400,2166
DB08402,10499
DB08402,5468
DB08402,6256
DB08403,4312
DB08403,4317
DB08406,1719
DB08410,
DB08411,
DB08412,
DB08413,
DB08413,250
DB08416,760
DB08418,760
DB08420,5644
DB08422,2147
DB08423,1432
DB08424,1432
DB08426,2159
DB08429,1803
DB08430,197021
DB08435,5468
DB08436,3320
DB08437,140801
DB08437,23521
DB08437,51121
DB08437,51187
DB08437,6122
DB08437,6132
DB08437,6135
DB08437,6138
DB08437,6143
DB08437,6147
DB08437,6167
DB08437,9349
DB08439,4057
DB08439,5743
DB08441,1017
DB08442,3320
DB08443,3320
DB08445,1803
DB08447,30814
DB08448,1719
DB08449,231
DB08450,7046
DB08453,10975
DB08453,1537
DB08453,27089
DB08453,29796
DB08453,4519
DB08453,7381
DB08453,7384
DB08453,7385
DB08453,7386
DB08453,7388
DB08454,57118
DB08461,367
DB08462,6714
DB08463,1017
DB08463,890
DB08464,3326
DB08464,7184
DB08465,3326
DB08465,7184
DB08466,4048
DB08473,1457
DB08476,4317
DB08478,7298
DB08479,7298
DB08480,4129
DB08482,4312
DB08484,2203
DB08486,3039
DB08486,3043
DB08487,2159
DB08488,2159
DB08489,4316
DB08490,4322
DB08491,4312
DB08492,246
DB08493,4316
DB08495,2159
DB08497,836
DB08498,836
DB08499,836
DB08500,5837
DB08503,5837
DB08504,1803
DB08507,4314
DB08510,
DB08513,3643
DB08513,3667
DB08513,5594
DB08515,5682
DB08515,5683
DB08515,5684
DB08515,5685
DB08515,5686
DB08515,5687
DB08515,5688
DB08515,5689
DB08515,5690
DB08515,5691
DB08515,5692
DB08515,5693
DB08515,5694
DB08515,5695
DB08516,4129
DB08519,3791
DB08520,2280
DB08521,1432
DB08521,5594
DB08522,1432
DB08526,1512
DB08527,1017
DB08527,890
DB08529,9453
DB08530,1803
DB08531,1017
DB08532,1017
DB08533,1017
DB08534,1017
DB08535,1017
DB08536,1017
DB08537,1017
DB08538,1017
DB08539,1017
DB08545,
DB08546,2147
DB08547,
DB08549,5770
DB08550,5409
DB08553,673
DB08555,5602
DB08557,3320
DB08558,153
DB08558,3938
DB08560,5468
DB08561,4322
DB08564,6714
DB08565,1504
DB08566,1504
DB08568,5566
DB08568,5569
DB08569,5566
DB08569,5569
DB08572,1017
DB08572,890
DB08574,4301
DB08575,4311
DB08577,2260
DB08583,25
DB08588,1803
DB08590,51135
DB08591,5770
DB08593,5770
DB08594,1513
DB08595,10499
DB08595,2099
DB08596,6035
DB08597,2280
DB08597,90
DB08599,4321
DB08601,10499
DB08601,6256
DB08602,5150
DB08604,367
DB08604,5468
DB08604,7173
DB08604,8856
DB08604,9970
DB08605,1666
DB08607,1558
DB08608,5164
DB08609,5164
DB08610,5164
DB08611,1520
DB08612,
DB08613,9759
DB08614,1990
DB08615,43
DB08617,8565
DB08618,
DB08620,89832
DB08624,196
DB08624,2147
DB08626,4311
DB08629,498
DB08629,506
DB08629,509
DB08631,5409
DB08632,3039
DB08632,3043
DB08633,10988
DB08635,
DB08640,1990
DB08641,1990
DB08642,1719
DB08643,4314
DB08645,760
DB08647,
DB08651,7155
DB08654,5409
DB08655,1387
DB08658,590
DB08659,760
DB08660,1457
DB08661,6035
DB08672,1803
DB08673,1017
DB08674,2339
DB08674,2342
DB08675,5740
DB08676,2339
DB08676,2342
DB08677,1017
DB08678,5787
DB08683,1111
DB08687,3091
DB08687,54583
DB08688,55856
DB08689,6389
DB08689,6390
DB08689,6391
DB08689,6392
DB08690,10975
DB08690,1537
DB08690,27089
DB08690,29796
DB08690,4519
DB08690,7381
DB08690,7384
DB08690,7385
DB08690,7386
DB08690,7388
DB08691,1195
DB08691,1198
DB08692,1504
DB08693,1504
DB08694,1017
DB08694,890
DB08695,27306
DB08697,5328
DB08699,818
DB08703,4293
DB08705,5292
DB08707,5292
DB08708,5292
DB08709,5292
DB08729,8654
DB08730,1432
DB08733,10863
DB08734,7298
DB08737,2099
DB08738,5550
DB08739,5550
DB08740,1509
DB08742,7421
DB08742,8648
DB08743,1803
DB08744,4835
DB08745,2159
DB08746,2159
DB08749,23621
DB08750,4843
DB08751,3265
DB08752,1520
DB08755,1520
DB08756,5566
DB08756,5569
DB08756,6093
DB08756,9475
DB08760,5468
DB08762,1357
DB08763,5644
DB08765,4282
DB08765,760
DB08766,51056
DB08768,1017
DB08770,135
DB08771,3290
DB08772,231
DB08772,57016
DB08773,10499
DB08773,2099
DB08774,1111
DB08775,8722
DB08776,1111
DB08777,1111
DB08778,1111
DB08779,1111
DB08780,1111
DB08781,1111
DB08782,760
DB08783,5770
DB08784,57407
DB08786,3320
DB08787,3320
DB08788,3320
DB08789,3320
DB08790,27306
DB08791,4233
DB08799,3269
DB08800,3269
DB08801,1129
DB08801,3269
DB08802,3269
DB08804,367
DB08805,3274
DB08806,3274
DB08807,153
DB08807,154
DB08807,155
DB08807,3350
DB08807,3351
DB08808,153
DB08808,154
DB08808,155
DB08809,2954
DB08809,5163
DB08810,3350
DB08810,3356
DB08810,3360
DB08811,10846
DB08811,5138
DB08811,5139
DB08811,5141
DB08813,2353
DB08813,4609
DB08813,462
DB08813,6403
DB08814,10846
DB08814,4790
DB08814,4843
DB08814,5742
DB08815,150
DB08815,152
DB08815,1813
DB08815,3350
DB08815,3356
DB08815,3363
DB08816,64805
DB08818,1404
DB08818,143903
DB08818,145864
DB08818,1462
DB08818,1463
DB08818,22927
DB08818,3026
DB08818,3161
DB08818,3383
DB08818,404037
DB08818,50939
DB08818,55576
DB08818,708
DB08818,7130
DB08818,960
DB08819,5737
DB08820,1080
DB08822,185
DB08827,4547
DB08828,6608
DB08835,2346
DB08836,1636
DB08837,3736
DB08837,55584
DB08838,11188
DB08838,1134
DB08838,152
DB08838,2902
DB08838,3758
DB08838,774
DB08838,9311
DB08839,3356
DB08839,3359
DB08839,6532
DB08839,6571
DB08839,9177
DB08846,11238
DB08846,1457
DB08846,23632
DB08846,5566
DB08846,5578
DB08846,5579
DB08846,6713
DB08846,6850
DB08846,759
DB08846,760
DB08846,761
DB08846,762
DB08846,763
DB08846,765
DB08846,766
DB08846,768
DB08846,771
DB08848,6529
DB08848,6538
DB08848,6539
DB08848,6540
DB08855,10800
DB08855,4363
DB08855,57105
DB08860,3156
DB08860,3683
DB08862,1950
DB08862,5579
DB08862,5595
DB08862,5894
DB08862,886
DB08862,887
DB08864,8856
DB08865,238
DB08865,4233
DB08867,2908
DB08867,367
DB08867,5241
DB08868,1901
DB08868,1903
DB08868,3065
DB08868,53637
DB08868,8698
DB08869,2692
DB08870,943
DB08871,596
DB08871,81027
DB08872,781
DB08872,9254
DB08875,3791
DB08875,4233
DB08875,5979
DB08877,3716
DB08877,3717
DB08879,10673
DB08880,1723
DB08881,673
DB08882,1803
DB08883,2890
DB08885,5228
DB08885,7422
DB08885,7423
DB08888,2
DB08888,2335
DB08888,5345
DB08889,5689
DB08889,5690
DB08889,5693
DB08889,5696
DB08889,5698
DB08889,5699
DB08890,2984
DB08891,2550
DB08891,9568
DB08892,2550
DB08892,9568
DB08893,155
DB08894,2057
DB08895,3716
DB08895,3717
DB08895,3718
DB08895,7297
DB08896,1969
DB08896,2260
DB08896,2263
DB08896,2321
DB08896,2324
DB08896,2444
DB08896,25
DB08896,3791
DB08896,3815
DB08896,4914
DB08896,4921
DB08896,5156
DB08896,5159
DB08896,5600
DB08896,5894
DB08896,5979
DB08896,673
DB08896,7010
DB08897,1128
DB08897,1129
DB08897,1131
DB08897,1132
DB08897,1133
DB08899,367
DB08900,9340
DB08901,2260
DB08901,2261
DB08901,2263
DB08901,2264
DB08901,2322
DB08901,25
DB08901,3791
DB08901,3815
DB08901,3932
DB08901,4067
DB08901,5156
DB08901,5979
DB08901,613
DB08901,6714
DB08901,7010
DB08904,7124
DB08906,2908
DB08906,4306
DB08906,5241
DB08907,6524
DB08908,5970
DB08908,9817
DB08910,51185
DB08910,5743
DB08910,7124
DB08911,5604
DB08911,5605
DB08912,150094
DB08912,3984
DB08912,5894
DB08912,673
DB08912,79858
DB08915,5465
DB08915,5468
DB08915,8648
DB08916,1956
DB08916,2064
DB08916,2066
DB08918,6530
DB08918,6532
DB08922,146
DB08922,147
DB08922,148
DB08922,1813
DB08922,1815
DB08922,3269
DB08922,3350
DB08922,3356
DB08927,3356
DB08931,2977
DB08932,1909
DB08932,1910
DB08935,931
DB08936,3269
DB08949,338442
DB08949,8843
DB08950,148
DB08954,2902
DB08954,2904
DB08960,1135
DB08964,5732
DB08964,5733
DB08995,196
DB08996,43
DB09006,5465
DB09006,5467
DB09006,5468
DB09013,153
DB09013,154
DB09014,10280
DB09014,1814
DB09014,3358
DB09016,3269
DB09016,3356
DB09016,6532
DB09017,2557
DB09017,2559
DB09017,2560
DB09017,2561
DB09017,2562
DB09017,2563
DB09017,2564
DB09017,2568
DB09017,55879
DB09018,1813
DB09026,5972
DB09028,1136
DB09028,1137
DB09028,1141
DB09028,8973
DB09028,89832
DB09029,3605
DB09030,2149
DB09031,5243
DB09033,3676
DB09033,3695
DB09034,3061
DB09034,3062
DB09035,5133
DB09036,3569
DB09037,5133
DB09038,6524
DB09039,7357
DB09043,2740
DB09045,2740
DB09046,3953
DB09047,7153
DB09048,6869
DB09049,4988
DB09052,915
DB09052,930
DB09053,695
DB09054,5293
DB09059,5021
DB09059,552
DB09059,553
DB09059,554
DB09061,1268
DB09061,1269
DB09061,134
DB09061,15
DB09061,1544
DB09061,1545
DB09061,1551
DB09061,1565
DB09061,1577
DB09061,1586
DB09061,162514
DB09061,1728
DB09061,27163
DB09061,2743
DB09061,2835
DB09061,2841
DB09061,2876
DB09061,2936
DB09061,3156
DB09061,3350
DB09061,3356
DB09061,3359
DB09061,3620
DB09061,38
DB09061,4985
DB09061,4988
DB09061,51393
DB09061,5468
DB09061,5742
DB09061,5743
DB09061,59341
DB09061,6647
DB09061,7416
DB09061,7442
DB09061,79054
DB09061,8001
DB09061,847
DB09061,8911
DB09061,8912
DB09061,8913
DB09061,89832
DB09061,8989
DB09061,9290
DB09063,238
DB09064,5465
DB09066,2492
DB09068,153
DB09068,3350
DB09068,3351
DB09068,3359
DB09068,3363
DB09068,6530
DB09068,6532
DB09069,30
DB09070,2099
DB09071,4543
DB09071,4544
DB09073,1019
DB09073,1021
DB09074,10038
DB09074,10039
DB09074,142
DB09075,2159
DB09076,1128
DB09076,1129
DB09076,1131
DB09076,1132
DB09076,1133
DB09078,2260
DB09078,2261
DB09078,2263
DB09078,2264
DB09078,2321
DB09078,2324
DB09078,3791
DB09078,3815
DB09078,5156
DB09078,5979
DB09079,2260
DB09079,2261
DB09079,2263
DB09079,2321
DB09079,2322
DB09079,2324
DB09079,3791
DB09079,3932
DB09079,4067
DB09079,5156
DB09079,5159
DB09079,6714
DB09080,154
DB09082,154
DB09083,610
DB09085,11280
DB09085,6261
DB09085,6262
DB09085,6323
DB09085,6326
DB09085,6328
DB09085,6329
DB09085,6331
DB09085,6332
DB09085,6334
DB09085,6335
DB09085,6336
DB09086,162514
DB09086,2099
DB09086,2100
DB09086,367
DB09088,11280
DB09088,6323
DB09088,6326
DB09088,6328
DB09088,6329
DB09088,6331
DB09088,6332
DB09088,6334
DB09088,6335
DB09088,6336
DB09089,10242
DB09089,1128
DB09089,1129
DB09089,1131
DB09089,1132
DB09089,27094
DB09089,27345
DB09089,3778
DB09089,3779
DB09089,3780
DB09089,3781
DB09089,3782
DB09089,3783
DB09089,4988
DB09089,773
DB09089,775
DB09089,776
DB09089,778
DB09089,779
DB09089,782
DB09089,783
DB09089,784
DB09089,785
DB09089,8911
DB09089,8912
DB09089,8913
DB09090,779
DB09091,2908
DB09091,3066
DB09092,23530
DB09092,2597
DB09092,3419
DB09092,4191
DB09092,4967
DB09092,6122
DB09095,2908
DB09095,306
DB09097,1812
DB09097,1813
DB09097,1816
DB09098,2690
DB09098,3480
DB09099,6751
DB09099,6752
DB09099,6753
DB09099,6754
DB09099,6755
DB09100,7067
DB09100,7068
DB09103,3815
DB09105,1901
DB09107,2057
DB09108,7450
DB09109,2147
DB09109,2158
DB09109,2159
DB09112,3039
DB09112,3043
DB09112,4151
DB09116,
DB09118,2554
DB09118,2555
DB09118,2556
DB09118,2557
DB09118,2558
DB09118,2559
DB09118,2560
DB09118,2561
DB09118,2562
DB09118,2563
DB09118,2564
DB09118,2565
DB09118,2566
DB09118,2567
DB09118,2568
DB09118,3939
DB09118,3945
DB09118,55879
DB09119,5025
DB09120,7442
DB09121,107
DB09121,108
DB09121,111
DB09123,367
DB09123,5241
DB09124,5241
DB09126,3973
DB09128,147
DB09128,152
DB09128,1813
DB09128,3350
DB09128,3356
DB09129,3643
DB09130,1
DB09130,10327
DB09130,10399
DB09130,1072
DB09130,10728
DB09130,10963
DB09130,11315
DB09130,114770
DB09130,116844
DB09130,1191
DB09130,1192
DB09130,1727
DB09130,173
DB09130,183
DB09130,191
DB09130,1915
DB09130,197
DB09130,1973
DB09130,2023
DB09130,203068
DB09130,2147
DB09130,23468
DB09130,252969
DB09130,2597
DB09130,2741
DB09130,2805
DB09130,2821
DB09130,2923
DB09130,2934
DB09130,2936
DB09130,2937
DB09130,3008
DB09130,3039
DB09130,3043
DB09130,3053
DB09130,3064
DB09130,3068
DB09130,307
DB09130,3075
DB09130,308
DB09130,3181
DB09130,3187
DB09130,3189
DB09130,3191
DB09130,325
DB09130,3250
DB09130,3309
DB09130,3312
DB09130,3320
DB09130,3329
DB09130,333
DB09130,335
DB09130,336
DB09130,337
DB09130,3375
DB09130,341208
DB09130,3419
DB09130,3426
DB09130,344
DB09130,345
DB09130,347
DB09130,348
DB09130,3483
DB09130,350
DB09130,351
DB09130,3543
DB09130,3692
DB09130,3698
DB09130,3827
DB09130,3848
DB09130,3849
DB09130,3856
DB09130,3857
DB09130,3858
DB09130,3921
DB09130,3939
DB09130,4060
DB09130,462
DB09130,4830
DB09130,5034
DB09130,5037
DB09130,5052
DB09130,5054
DB09130,5176
DB09130,5223
DB09130,5230
DB09130,5265
DB09130,5267
DB09130,5315
DB09130,5340
DB09130,5345
DB09130,5444
DB09130,5473
DB09130,5478
DB09130,55911
DB09130,5621
DB09130,563
DB09130,567
DB09130,5720
DB09130,5902
DB09130,6187
DB09130,627
DB09130,6273
DB09130,6275
DB09130,6279
DB09130,6341
DB09130,6421
DB09130,6426
DB09130,6622
DB09130,6782
DB09130,6866
DB09130,6906
DB09130,7001
DB09130,7018
DB09130,708
DB09130,7086
DB09130,71
DB09130,710
DB09130,7123
DB09130,714
DB09130,716
DB09130,718
DB09130,7184
DB09130,721
DB09130,722
DB09130,727
DB09130,7276
DB09130,732
DB09130,735
DB09130,7358
DB09130,7448
DB09130,7529
DB09130,79661
DB09130,811
DB09130,8175
DB09130,8347
DB09130,866
DB09130,87
DB09130,95
DB09130,9588
DB09131,1476
DB09131,5624
DB09140,27035
DB09140,4512
DB09141,2159
DB09141,462
DB09143,6608
DB09147,2512
DB09147,3039
DB09147,3043
DB09148,351
DB09149,351
DB09151,351
DB09166,2557
DB09166,2559
DB09166,2560
DB09166,2561
DB09166,2562
DB09166,2563
DB09166,2564
DB09166,2568
DB09166,55879
DB09166,5724
DB09167,1128
DB09167,1129
DB09167,1131
DB09167,1132
DB09167,1133
DB09167,146
DB09167,147
DB09167,148
DB09167,150
DB09167,151
DB09167,152
DB09167,3269
DB09167,3350
DB09167,3356
DB09167,6530
DB09167,6532
DB09173,4985
DB09173,4986
DB09173,4988
DB09185,6530
DB09186,6532
DB09194,1128
DB09194,1129
DB09194,1131
DB09194,1132
DB09194,1133
DB09194,146
DB09194,147
DB09194,148
DB09194,150
DB09194,151
DB09194,152
DB09194,1813
DB09194,3356
DB09194,3358
DB09195,146
DB09195,147
DB09195,148
DB09195,150
DB09195,151
DB09195,152
DB09195,3269
DB09195,3356
DB09195,3358
DB09195,6532
DB09198,5468
DB09201,5468
DB09202,146
DB09202,147
DB09202,148
DB09202,150
DB09202,151
DB09202,152
DB09203,146
DB09203,147
DB09203,148
DB09204,146
DB09204,147
DB09204,148
DB09204,153
DB09204,154
DB09205,146
DB09205,147
DB09205,148
DB09205,150
DB09205,151
DB09205,152
DB09207,
DB09207,1813
DB09207,1814
DB09209,4985
DB09209,4986
DB09209,4988
DB09211,5731
DB09211,5732
DB09211,5733
DB09211,5734
DB09212,5742
DB09212,5743
DB09213,1080
DB09213,2169
DB09213,2811
DB09213,5327
DB09213,5465
DB09213,5468
DB09213,5742
DB09213,5743
DB09213,596
DB09213,6278
DB09213,6564
DB09213,7056
DB09214,5742
DB09214,5743
DB09215,5742
DB09215,5743
DB09216,5742
DB09216,5743
DB09217,5743
DB09220,10060
DB09221,2321
DB09221,3320
DB09221,3326
DB09221,3562
DB09221,3569
DB09221,4803
DB09221,5159
DB09221,7124
DB09223,1813
DB09223,1814
DB09223,3356
DB09224,1813
DB09225,1812
DB09225,1813
DB09225,1816
DB09225,3356
DB09225,3362
DB09225,3363
DB09225,6530
DB09225,6532
DB09227,775
DB09228,2147
DB09228,2160
DB09228,2161
DB09228,3818
DB09228,5327
DB09228,715
DB09228,716
DB09229,146
DB09229,147
DB09229,148
DB09229,150
DB09229,151
DB09229,152
DB09229,775
DB09229,776
DB09229,778
DB09229,779
DB09230,782
DB09231,773
DB09231,774
DB09231,775
DB09231,776
DB09231,778
DB09231,779
DB09231,782
DB09231,783
DB09231,784
DB09231,785
DB09231,8911
DB09231,8912
DB09231,8913
DB09232,773
DB09232,774
DB09232,775
DB09232,776
DB09232,778
DB09232,779
DB09232,782
DB09232,783
DB09232,784
DB09232,785
DB09235,775
DB09235,8911
DB09236,773
DB09236,775
DB09236,776
DB09236,778
DB09236,779
DB09236,782
DB09236,783
DB09236,784
DB09236,785
DB09237,4843
DB09237,4846
DB09237,775
DB09237,776
DB09238,773
DB09238,775
DB09238,776
DB09238,778
DB09238,779
DB09238,782
DB09238,783
DB09238,784
DB09238,785
DB09238,8911
DB09238,8912
DB09238,8913
DB09239,148
DB09241,2977
DB09241,4842
DB09242,11188
DB09242,150
DB09244,150
DB09244,3350
DB09244,4128
DB09245,4128
DB09256,7298
DB09257,1806
DB09258,2159
DB09258,3053
DB09258,462
DB09262,1128
DB09262,1129
DB09262,1131
DB09265,2740
DB09266,4360
DB09270,4731
DB09270,6389
DB09272,4985
DB09272,4986
DB09272,4988
DB09273,135
DB09273,154
DB09273,5138
DB09279,185
DB09280,1080
DB09282,2977
DB09283,10846
DB09283,27115
DB09283,50940
DB09283,5136
DB09283,5137
DB09283,5138
DB09283,5139
DB09283,5140
DB09283,5141
DB09283,5142
DB09283,5143
DB09283,5144
DB09283,5145
DB09283,5146
DB09283,5150
DB09283,5151
DB09283,5152
DB09283,5153
DB09283,5158
DB09283,5159
DB09283,8622
DB09283,8654
DB09285,1241
DB09285,240
DB09285,5743
DB09285,6915
DB09286,146
DB09286,147
DB09286,148
DB09286,150
DB09286,1812
DB09286,1813
DB09286,1814
DB09286,1815
DB09286,3356
DB09286,3357
DB09288,1268
DB09288,5742
DB09288,5743
DB09288,7442
DB09289,1814
DB09289,2890
DB09289,3350
DB09289,4988
DB09290,3359
DB09291,6869
DB09292,4311
DB09295,1187
DB09295,5742
DB09295,5743
DB09300,1129
DB09300,1131
DB09301,2668
DB09301,627
DB09301,6347
DB09301,7422
DB09302,255738
DB09304,150
DB09304,151
DB09304,152
DB09304,170572
DB09304,200909
DB09304,285242
DB09304,3350
DB09304,3351
DB09304,3352
DB09304,3354
DB09304,3355
DB09304,3356
DB09304,3357
DB09304,3358
DB09304,3359
DB09304,3360
DB09304,3362
DB09304,3363
DB09304,9177
DB09310,2165
DB09317,2099
DB09318,2099
DB09327,1806
DB09327,7298
DB09329,7450
DB09330,1956
DB09331,952
DB09332,2147
DB09332,2155
DB09332,2158
DB09332,2159
DB09332,2677
DB09332,5624
DB09332,5627
DB09333,1735
DB09334,4158
DB09336,4072
DB09336,931
DB09338,249
DB09338,358
DB09338,6566
DB09342,11280
DB09342,6323
DB09342,6326
DB09342,6328
DB09342,6329
DB09342,6331
DB09342,6332
DB09342,6334
DB09342,6335
DB09342,6336
DB09343,1890
DB09345,11280
DB09345,6323
DB09345,6326
DB09345,6328
DB09345,6329
DB09345,6331
DB09345,6332
DB09345,6334
DB09345,6335
DB09345,6336
DB09351,153
DB09363,6571
DB09369,2099
DB09371,2099
DB09371,367
DB09371,6462
DB09389,367
DB09389,5241
DB09389,6715
DB09401,4170
DB09401,596
DB09401,598
DB09409,116443
DB09409,116444
DB09409,2902
DB09409,2903
DB09409,2904
DB09409,2905
DB09409,2906
DB09418,6528
DB09421,7201
DB09422,5465
DB09460,759
DB09460,760
DB09460,762
DB09460,768
DB09462,125
DB09462,1787
DB09462,2954
DB09462,30814
DB09462,3708
DB09462,375
DB09462,4668
DB09462,5047
DB09462,51477
DB09462,5467
DB09462,9061
DB09472,759
DB09472,760
DB09477,1636
DB09477,623
DB09481,116443
DB09481,116444
DB09481,2902
DB09481,2903
DB09481,2904
DB09481,2905
DB09481,2906
DB09488,3269
DB09517,2512
DB09517,3039
DB09517,3043
DB09526,7299
DB09532,6344
DB09535,2099
DB09535,2100
DB09536,8685
DB09539,6720
DB09552,528
DB09555,3269
DB09559,1956
DB09564,3480
DB09564,3643
DB09568,1892
DB09568,3028
DB09568,3033
DB09568,4023
DB09568,6785
DB09568,84649
DB10770,1438
DB10770,2246
DB10770,2263
DB10770,2321
DB10770,3458
DB10770,3554
DB10770,3569
DB10770,5159
DB10770,7040
DB10770,7048
DB10770,7124
DB10772,1438
DB10772,1956
DB10772,2246
DB10772,2263
DB10772,3458
DB10772,3553
DB10772,3569
DB10772,5156
DB10772,7040
DB10772,7048
DB10772,7124
DB10772,7422
DB11059,6513
DB11064,2099
DB11064,367
DB11064,5241
DB11071,5742
DB11071,5743
DB11075,4072
DB11077,10553
DB11077,5167
DB11079,5742
DB11079,5743
DB11081,2746
DB11085,7173
DB11087,8856
DB11090,3757
DB11093,10016
DB11093,10518
DB11093,10519
DB11093,11261
DB11093,125972
DB11093,140576
DB11093,2201
DB11093,23413
DB11093,25801
DB11093,4924
DB11093,4925
DB11093,553115
DB11093,6277
DB11093,6284
DB11093,6285
DB11093,6678
DB11093,6717
DB11093,7178
DB11093,794
DB11093,811
DB11093,821
DB11093,828
DB11093,844
DB11093,84467
DB11093,845
DB11093,846
DB11093,8618
DB11093,9104
DB11093,93664
DB11093,9378
DB11094,2638
DB11094,7421
DB11113,5733
DB11113,5734
DB11120,5594
DB11124,146
DB11124,147
DB11124,148
DB11124,150
DB11124,151
DB11124,152
DB11124,153
DB11124,154
DB11124,155
DB11130,4985
DB11130,4986
DB11130,4988
DB11131,7442
DB11132,8685
DB11133,5465
DB11133,5468
DB11133,6720
DB11136,1528
DB11148,10368
DB11148,10369
DB11148,27091
DB11148,27092
DB11148,3758
DB11148,3764
DB11148,3766
DB11148,3767
DB11148,3768
DB11148,3770
DB11148,3772
DB11148,55799
DB11148,59283
DB11148,59284
DB11148,59285
DB11148,59341
DB11148,773
DB11148,774
DB11148,775
DB11148,776
DB11148,777
DB11148,778
DB11148,779
DB11148,781
DB11148,782
DB11148,783
DB11148,784
DB11148,785
DB11148,786
DB11148,8911
DB11148,8912
DB11148,8913
DB11148,8989
DB11148,9254
DB11148,93589
DB11156,1128
DB11156,2859
DB11157,3849
DB11157,3859
DB11157,9479
DB11166,2147
DB11166,2159
DB11181,1128
DB11181,1129
DB11181,1131
DB11181,1132
DB11181,1133
DB11186,10280
DB11186,11280
DB11186,3757
DB11186,4986
DB11186,4988
DB11186,6323
DB11186,6326
DB11186,6328
DB11186,6329
DB11186,6331
DB11186,6332
DB11186,6334
DB11186,6335
DB11186,6336
DB11193,7099
DB11201,5742
DB11201,5743
DB11217,7299
DB11219,2099
DB11219,2100
DB11219,367
DB11219,5241
DB11221,6462
DB11235,1128
DB11235,1129
DB11235,1131
DB11235,1132
DB11235,1133
DB11235,3269
DB11254,7052
DB11254,7150
DB11254,7299
DB11273,146
DB11273,147
DB11273,148
DB11273,150
DB11273,151
DB11273,152
DB11273,153
DB11273,154
DB11273,155
DB11273,170572
DB11273,200909
DB11273,285242
DB11273,3350
DB11273,3351
DB11273,3352
DB11273,3354
DB11273,3355
